DATE,CHAIN,PERIOD,VOLUME_USD,SWAPS,UNIQUE_SWAPPERS,ACTIVE_POOLS
2024-04-17 00:00:00.000,Arbitrum,0.25% fee,407580696.35,292576,35169,966
2024-04-17 00:00:00.000,Avalanche,0.25% fee,12647291.46,10175,2077,95
2024-04-17 00:00:00.000,BSC,0.25% fee,47711644.08,83754,20959,503
2024-04-17 00:00:00.000,Base,0.25% fee,201517513.07,606608,106213,5753
2024-04-17 00:00:00.000,Ethereum,0.25% fee,1599545279.28,152053,60010,5232
2024-04-17 00:00:00.000,Optimism,0.25% fee,59028947.18,71294,12506,329
2024-04-17 00:00:00.000,Polygon,0.25% fee,97608376.91,155472,30040,1636
2024-04-18 00:00:00.000,Arbitrum,0.25% fee,362661246.64,302936,35315,1006
2024-04-18 00:00:00.000,Avalanche,0.25% fee,10664198.36,9531,1946,101
2024-04-18 00:00:00.000,BSC,0.25% fee,40240704.15,81723,19815,487
2024-04-18 00:00:00.000,Base,0.25% fee,200028080.67,594083,102678,5702
2024-04-18 00:00:00.000,Ethereum,0.25% fee,1478785573.69,175298,67352,5582
2024-04-18 00:00:00.000,Optimism,0.25% fee,54741671.8,78418,13314,330
2024-04-18 00:00:00.000,Polygon,0.25% fee,83214462.43,152825,29032,1625
2024-04-19 00:00:00.000,Arbitrum,0.25% fee,510484129.78,355495,35745,1011
2024-04-19 00:00:00.000,Avalanche,0.25% fee,12328842.12,9703,1931,95
2024-04-19 00:00:00.000,BSC,0.25% fee,72361767.78,90525,21622,482
2024-04-19 00:00:00.000,Base,0.25% fee,278606291.85,695668,100575,5552
2024-04-19 00:00:00.000,Ethereum,0.25% fee,2069470706.61,182740,68587,5776
2024-04-19 00:00:00.000,Optimism,0.25% fee,85147412.93,94288,12311,354
2024-04-19 00:00:00.000,Polygon,0.25% fee,120668576.47,175848,29910,1594
2024-04-20 00:00:00.000,Arbitrum,0.25% fee,243202459.58,277070,34969,1047
2024-04-20 00:00:00.000,Avalanche,0.25% fee,7345483.38,6813,1830,101
2024-04-20 00:00:00.000,BSC,0.25% fee,36063066.23,68013,21765,496
2024-04-20 00:00:00.000,Base,0.25% fee,152994401.87,586186,107576,5495
2024-04-20 00:00:00.000,Ethereum,0.25% fee,943301539.2,160457,62060,6375
2024-04-20 00:00:00.000,Optimism,0.25% fee,43972092.94,73041,13957,374
2024-04-20 00:00:00.000,Polygon,0.25% fee,66453499.22,142098,29445,1850
2024-04-21 00:00:00.000,Arbitrum,0.25% fee,238555825.83,245187,33944,936
2024-04-21 00:00:00.000,Avalanche,0.25% fee,6227304.67,5614,1824,99
2024-04-21 00:00:00.000,BSC,0.25% fee,36278186.83,69866,22693,533
2024-04-21 00:00:00.000,Base,0.25% fee,168080408.01,587618,102477,5418
2024-04-21 00:00:00.000,Ethereum,0.25% fee,884802247.83,172763,63294,6290
2024-04-21 00:00:00.000,Optimism,0.25% fee,64068090.69,71468,14214,363
2024-04-21 00:00:00.000,Polygon,0.25% fee,60963818.84,130421,28518,1726
2024-04-22 00:00:00.000,Arbitrum,0.25% fee,308490096.52,267617,37142,997
2024-04-22 00:00:00.000,Avalanche,0.25% fee,8422893.65,7352,1973,100
2024-04-22 00:00:00.000,BSC,0.25% fee,121575624.78,90729,23886,786
2024-04-22 00:00:00.000,Base,0.25% fee,163333522.22,682647,106542,5395
2024-04-22 00:00:00.000,Ethereum,0.25% fee,1310275592.17,198213,68058,6137
2024-04-22 00:00:00.000,Optimism,0.25% fee,82267966.43,73381,14273,367
2024-04-22 00:00:00.000,Polygon,0.25% fee,78553788.47,143263,30845,1727
2024-04-23 00:00:00.000,Arbitrum,0.25% fee,256131602.21,224002,38205,1005
2024-04-23 00:00:00.000,Avalanche,0.25% fee,6681751.54,7004,2618,91
2024-04-23 00:00:00.000,BSC,0.25% fee,51397857.5,86035,24094,671
2024-04-23 00:00:00.000,Base,0.25% fee,167715281.91,659796,106081,5540
2024-04-23 00:00:00.000,Ethereum,0.25% fee,1150063695.45,196539,71961,5862
2024-04-23 00:00:00.000,Optimism,0.25% fee,61978985.05,61923,14758,360
2024-04-23 00:00:00.000,Polygon,0.25% fee,67493007.94,126324,29313,1542
2024-04-24 00:00:00.000,Arbitrum,0.25% fee,350897013.7,262048,40877,1059
2024-04-24 00:00:00.000,Avalanche,0.25% fee,9356326.08,8114,2074,103
2024-04-24 00:00:00.000,BSC,0.25% fee,66859414.65,101404,27129,650
2024-04-24 00:00:00.000,Base,0.25% fee,182457910.43,627693,99816,5421
2024-04-24 00:00:00.000,Ethereum,0.25% fee,1701863769.28,213301,69721,5950
2024-04-24 00:00:00.000,Optimism,0.25% fee,82077215.64,73283,14780,332
2024-04-24 00:00:00.000,Polygon,0.25% fee,95644475.32,156300,32715,1699
2024-04-25 00:00:00.000,Arbitrum,0.25% fee,315438959.03,261535,45801,1011
2024-04-25 00:00:00.000,Avalanche,0.25% fee,7413973.93,6692,1926,89
2024-04-25 00:00:00.000,BSC,0.25% fee,56177954.61,87943,26853,556
2024-04-25 00:00:00.000,Base,0.25% fee,229532228.17,612898,109378,5041
2024-04-25 00:00:00.000,Ethereum,0.25% fee,1451558433.74,194151,64972,5929
2024-04-25 00:00:00.000,Optimism,0.25% fee,71891363.48,76482,14491,326
2024-04-25 00:00:00.000,Polygon,0.25% fee,81913857.58,157907,31569,1605
2024-04-26 00:00:00.000,Arbitrum,0.25% fee,265811538.55,219816,41101,929
2024-04-26 00:00:00.000,Avalanche,0.25% fee,6175550.37,6048,1850,78
2024-04-26 00:00:00.000,BSC,0.25% fee,38096213.46,79752,26846,551
2024-04-26 00:00:00.000,Base,0.25% fee,201727411.62,640465,109713,5227
2024-04-26 00:00:00.000,Ethereum,0.25% fee,1131117583.78,164325,61250,6177
2024-04-26 00:00:00.000,Optimism,0.25% fee,50221105.61,69765,14812,343
2024-04-26 00:00:00.000,Polygon,0.25% fee,77667029.52,133729,29293,1669
2024-04-27 00:00:00.000,Arbitrum,0.25% fee,258361985.09,224585,35457,993
2024-04-27 00:00:00.000,Avalanche,0.25% fee,6535725.74,7126,1855,94
2024-04-27 00:00:00.000,BSC,0.25% fee,35819298.71,91037,26766,523
2024-04-27 00:00:00.000,Base,0.25% fee,201604329.84,591161,94293,5210
2024-04-27 00:00:00.000,Ethereum,0.25% fee,1103989638.44,165602,57518,6415
2024-04-27 00:00:00.000,Optimism,0.25% fee,71170190.62,79043,14686,363
2024-04-27 00:00:00.000,Polygon,0.25% fee,69089448.52,135736,29336,1708
2024-04-28 00:00:00.000,Arbitrum,0.25% fee,261152662.92,210076,32291,1006
2024-04-28 00:00:00.000,Avalanche,0.25% fee,5324653.59,5677,1761,88
2024-04-28 00:00:00.000,BSC,0.25% fee,25542551.81,70063,21122,522
2024-04-28 00:00:00.000,Base,0.25% fee,148911895.58,556790,90044,5556
2024-04-28 00:00:00.000,Ethereum,0.25% fee,1079433588.89,182671,59687,6325
2024-04-28 00:00:00.000,Optimism,0.25% fee,77407514.92,75214,14018,360
2024-04-28 00:00:00.000,Polygon,0.25% fee,58119186.51,119187,27503,1627
2024-04-29 00:00:00.000,Arbitrum,0.25% fee,344663191.16,261123,31017,984
2024-04-29 00:00:00.000,Avalanche,0.25% fee,8210192.35,7395,1739,94
2024-04-29 00:00:00.000,BSC,0.25% fee,27146736.24,77975,22413,561
2024-04-29 00:00:00.000,Base,0.25% fee,172577341.14,600243,95480,5389
2024-04-29 00:00:00.000,Ethereum,0.25% fee,1395090032.82,163375,54756,5986
2024-04-29 00:00:00.000,Optimism,0.25% fee,81447992.51,76330,12664,350
2024-04-29 00:00:00.000,Polygon,0.25% fee,77183336.7,145656,25997,1771
2024-04-30 00:00:00.000,Arbitrum,0.25% fee,414576470.79,295962,31053,1056
2024-04-30 00:00:00.000,Avalanche,0.25% fee,10080014.76,8308,1850,94
2024-04-30 00:00:00.000,BSC,0.25% fee,39200196.91,100480,22691,601
2024-04-30 00:00:00.000,Base,0.25% fee,263905048.43,599513,95435,5379
2024-04-30 00:00:00.000,Ethereum,0.25% fee,1888558030.48,153711,57198,5747
2024-04-30 00:00:00.000,Optimism,0.25% fee,97953878.89,91104,12130,382
2024-04-30 00:00:00.000,Polygon,0.25% fee,77282689.65,147107,27030,1814
2024-05-01 00:00:00.000,Arbitrum,0.25% fee,445624421.65,320427,29007,958
2024-05-01 00:00:00.000,Avalanche,0.25% fee,12194131.39,9033,1848,98
2024-05-01 00:00:00.000,BSC,0.25% fee,40628049.86,97967,22708,614
2024-05-01 00:00:00.000,Base,0.25% fee,275776969.68,590829,93697,5245
2024-05-01 00:00:00.000,Ethereum,0.25% fee,1784062503.1,162815,57536,5953
2024-05-01 00:00:00.000,Optimism,0.25% fee,142784855.62,107826,10747,384
2024-05-01 00:00:00.000,Polygon,0.25% fee,102285747.83,162612,25321,1783
2024-05-02 00:00:00.000,Arbitrum,0.25% fee,257425891.76,207470,27624,928
2024-05-02 00:00:00.000,Avalanche,0.25% fee,6403110.67,5425,1493,89
2024-05-02 00:00:00.000,BSC,0.25% fee,26931612.97,74083,19627,593
2024-05-02 00:00:00.000,Base,0.25% fee,198556621.51,599643,97314,5169
2024-05-02 00:00:00.000,Ethereum,0.25% fee,1290556479.47,154633,53315,5942
2024-05-02 00:00:00.000,Optimism,0.25% fee,100602796.81,82401,10404,349
2024-05-02 00:00:00.000,Polygon,0.25% fee,69459008.53,132119,23431,1771
2024-05-03 00:00:00.000,Arbitrum,0.25% fee,252392559.87,188835,26842,960
2024-05-03 00:00:00.000,Avalanche,0.25% fee,4649133.65,4189,1367,83
2024-05-03 00:00:00.000,BSC,0.25% fee,30597979.02,74927,18804,570
2024-05-03 00:00:00.000,Base,0.25% fee,197149180.36,477808,93279,4682
2024-05-03 00:00:00.000,Ethereum,0.25% fee,1297162640.53,164616,56640,5956
2024-05-03 00:00:00.000,Optimism,0.25% fee,79253121.95,75173,9337,396
2024-05-03 00:00:00.000,Polygon,0.25% fee,67852154.69,121808,23343,1772
2024-05-04 00:00:00.000,Arbitrum,0.25% fee,162791052.84,139724,25361,971
2024-05-04 00:00:00.000,Avalanche,0.25% fee,3677693.77,4183,1329,91
2024-05-04 00:00:00.000,BSC,0.25% fee,22299212.21,63655,17703,564
2024-05-04 00:00:00.000,Base,0.25% fee,145959012.37,537043,92722,4688
2024-05-04 00:00:00.000,Ethereum,0.25% fee,847432879.99,154165,54712,6098
2024-05-04 00:00:00.000,Optimism,0.25% fee,62830227.7,70927,10176,366
2024-05-04 00:00:00.000,Polygon,0.25% fee,41974650.43,106968,22259,1670
2024-05-05 00:00:00.000,Arbitrum,0.25% fee,199666597.58,154184,24315,917
2024-05-05 00:00:00.000,Avalanche,0.25% fee,3621495.56,4238,1275,86
2024-05-05 00:00:00.000,BSC,0.25% fee,19786435.23,69747,18389,524
2024-05-05 00:00:00.000,Base,0.25% fee,133882459.54,495937,85339,5117
2024-05-05 00:00:00.000,Ethereum,0.25% fee,714396613.53,158508,52871,5924
2024-05-05 00:00:00.000,Optimism,0.25% fee,50614951.09,67067,11428,339
2024-05-05 00:00:00.000,Polygon,0.25% fee,42798515.5,110077,20939,1835
2024-05-06 00:00:00.000,Arbitrum,0.25% fee,286533632.8,202092,28926,999
2024-05-06 00:00:00.000,Avalanche,0.25% fee,5520128.91,5904,1452,92
2024-05-06 00:00:00.000,BSC,0.25% fee,39344251.55,72412,21238,573
2024-05-06 00:00:00.000,Base,0.25% fee,192472655.35,559337,98921,5207
2024-05-06 00:00:00.000,Ethereum,0.25% fee,1089674710.4,173363,59278,6711
2024-05-06 00:00:00.000,Optimism,0.25% fee,68321193.39,77193,11301,349
2024-05-06 00:00:00.000,Polygon,0.25% fee,71721019.65,156788,23910,1827
2024-05-07 00:00:00.000,Arbitrum,0.25% fee,259821180.58,185352,28602,932
2024-05-07 00:00:00.000,Avalanche,0.25% fee,4995109.98,4760,1359,88
2024-05-07 00:00:00.000,BSC,0.25% fee,31905810.17,74835,19303,653
2024-05-07 00:00:00.000,Base,0.25% fee,191214559.38,553799,100739,5249
2024-05-07 00:00:00.000,Ethereum,0.25% fee,1047262060.44,162618,56750,6142
2024-05-07 00:00:00.000,Optimism,0.25% fee,65685911.06,65055,10028,352
2024-05-07 00:00:00.000,Polygon,0.25% fee,57623644.55,148657,23985,1822
2024-05-08 00:00:00.000,Arbitrum,0.25% fee,304191634.53,189543,27809,957
2024-05-08 00:00:00.000,Avalanche,0.25% fee,4643445.62,5147,1438,88
2024-05-08 00:00:00.000,BSC,0.25% fee,29714442.19,91012,19398,630
2024-05-08 00:00:00.000,Base,0.25% fee,185686317.79,546337,95699,5247
2024-05-08 00:00:00.000,Ethereum,0.25% fee,1046096720.07,160871,55288,6361
2024-05-08 00:00:00.000,Optimism,0.25% fee,61403602.43,63435,10204,339
2024-05-08 00:00:00.000,Polygon,0.25% fee,66015492.49,148931,24217,1838
2024-05-09 00:00:00.000,Arbitrum,0.25% fee,221135904.92,165837,30093,970
2024-05-09 00:00:00.000,Avalanche,0.25% fee,4426410.7,6744,3500,96
2024-05-09 00:00:00.000,BSC,0.25% fee,36110069.9,83259,22687,709
2024-05-09 00:00:00.000,Base,0.25% fee,142645987.05,515292,90934,4507
2024-05-09 00:00:00.000,Ethereum,0.25% fee,792170297.15,166793,57227,6554
2024-05-09 00:00:00.000,Optimism,0.25% fee,45354831.99,58346,11605,359
2024-05-09 00:00:00.000,Polygon,0.25% fee,55915988.35,131746,25288,1725
2024-05-10 00:00:00.000,Arbitrum,0.25% fee,283952949.83,200130,30721,990
2024-05-10 00:00:00.000,Avalanche,0.25% fee,5766586.44,7643,3016,98
2024-05-10 00:00:00.000,BSC,0.25% fee,34662138.12,73608,21441,703
2024-05-10 00:00:00.000,Base,0.25% fee,136934102.75,485316,91882,4741
2024-05-10 00:00:00.000,Ethereum,0.25% fee,838201937.89,151226,54464,6188
2024-05-10 00:00:00.000,Optimism,0.25% fee,47632767.16,57375,10187,318
2024-05-10 00:00:00.000,Polygon,0.25% fee,64124659.31,137198,24595,1810
2024-05-11 00:00:00.000,Arbitrum,0.25% fee,146171011.55,121399,22684,870
2024-05-11 00:00:00.000,Avalanche,0.25% fee,4380854.97,3377,1217,83
2024-05-11 00:00:00.000,BSC,0.25% fee,26735441.04,58952,21404,675
2024-05-11 00:00:00.000,Base,0.25% fee,96741257.79,554058,87531,5103
2024-05-11 00:00:00.000,Ethereum,0.25% fee,438549518.68,129418,45745,6180
2024-05-11 00:00:00.000,Optimism,0.25% fee,35897381.62,42006,7297,278
2024-05-11 00:00:00.000,Polygon,0.25% fee,43391909.59,114635,20503,1600
2024-05-12 00:00:00.000,Arbitrum,0.25% fee,110658646.42,103964,21190,815
2024-05-12 00:00:00.000,Avalanche,0.25% fee,1869333.55,2797,1290,83
2024-05-12 00:00:00.000,BSC,0.25% fee,27845613.84,61307,21826,727
2024-05-12 00:00:00.000,Base,0.25% fee,88165698.3,466309,83865,4597
2024-05-12 00:00:00.000,Ethereum,0.25% fee,346013279.1,145783,48970,6224
2024-05-12 00:00:00.000,Optimism,0.25% fee,23571543.61,37449,7056,262
2024-05-12 00:00:00.000,Polygon,0.25% fee,27441759.18,95803,19183,1519
2024-05-13 00:00:00.000,Arbitrum,0.25% fee,258135041.2,182591,25935,879
2024-05-13 00:00:00.000,Avalanche,0.25% fee,4214813.08,5232,1524,98
2024-05-13 00:00:00.000,BSC,0.25% fee,36588305.63,72277,21823,772
2024-05-13 00:00:00.000,Base,0.25% fee,158086872.23,441277,89635,4476
2024-05-13 00:00:00.000,Ethereum,0.25% fee,839273454.66,195983,58772,6111
2024-05-13 00:00:00.000,Optimism,0.25% fee,60370008.81,56660,7670,299
2024-05-13 00:00:00.000,Polygon,0.25% fee,76987135.02,137357,24030,1821
2024-05-14 00:00:00.000,Arbitrum,0.25% fee,237990025.85,173188,23437,894
2024-05-14 00:00:00.000,Avalanche,0.25% fee,4002231.59,5004,1440,83
2024-05-14 00:00:00.000,BSC,0.25% fee,33278931.85,70631,20572,743
2024-05-14 00:00:00.000,Base,0.25% fee,141678772.53,444964,78733,4693
2024-05-14 00:00:00.000,Ethereum,0.25% fee,804306917.91,188396,60694,6005
2024-05-14 00:00:00.000,Optimism,0.25% fee,58106335.09,54105,7362,348
2024-05-14 00:00:00.000,Polygon,0.25% fee,69423590.11,136168,24471,1780
2024-05-15 00:00:00.000,Arbitrum,0.25% fee,316875886.25,193278,25897,975
2024-05-15 00:00:00.000,Avalanche,0.25% fee,4426620.86,5419,1701,88
2024-05-15 00:00:00.000,BSC,0.25% fee,43649267.99,72583,18854,704
2024-05-15 00:00:00.000,Base,0.25% fee,145709172.82,459601,75925,4838
2024-05-15 00:00:00.000,Ethereum,0.25% fee,1143805207.42,189468,63177,6226
2024-05-15 00:00:00.000,Optimism,0.25% fee,98733202.38,78798,9755,392
2024-05-15 00:00:00.000,Polygon,0.25% fee,86056152.03,138407,25679,1882
2024-05-16 00:00:00.000,Arbitrum,0.25% fee,240973876.09,160274,26038,950
2024-05-16 00:00:00.000,Avalanche,0.25% fee,3385259.37,4532,1526,90
2024-05-16 00:00:00.000,BSC,0.25% fee,39361000.13,79854,20584,710
2024-05-16 00:00:00.000,Base,0.25% fee,124152918.81,415642,79319,4563
2024-05-16 00:00:00.000,Ethereum,0.25% fee,888879351.49,166249,57461,6321
2024-05-16 00:00:00.000,Optimism,0.25% fee,47722187.56,59408,11268,368
2024-05-16 00:00:00.000,Polygon,0.25% fee,90809431.95,134975,25174,1825
2024-05-17 00:00:00.000,Arbitrum,0.25% fee,298180796.1,172671,25246,959
2024-05-17 00:00:00.000,Avalanche,0.25% fee,3523373.65,5033,1494,91
2024-05-17 00:00:00.000,BSC,0.25% fee,28477910.71,76528,22523,656
2024-05-17 00:00:00.000,Base,0.25% fee,148655870.53,411450,73999,4298
2024-05-17 00:00:00.000,Ethereum,0.25% fee,1051497717.45,169723,57456,6199
2024-05-17 00:00:00.000,Optimism,0.25% fee,58455065.11,66314,9820,390
2024-05-17 00:00:00.000,Polygon,0.25% fee,72717276.98,127332,25178,1773
2024-05-18 00:00:00.000,Arbitrum,0.25% fee,197138734.86,115991,21458,941
2024-05-18 00:00:00.000,Avalanche,0.25% fee,3026718.81,4914,1437,88
2024-05-18 00:00:00.000,BSC,0.25% fee,22683846.49,64884,24998,597
2024-05-18 00:00:00.000,Base,0.25% fee,94036531.5,331599,58083,4099
2024-05-18 00:00:00.000,Ethereum,0.25% fee,700454359.57,167958,55225,6636
2024-05-18 00:00:00.000,Optimism,0.25% fee,43383270.14,46670,7828,357
2024-05-18 00:00:00.000,Polygon,0.25% fee,63220553.2,98099,21829,1618
2024-05-19 00:00:00.000,Arbitrum,0.25% fee,183777292.3,124160,21606,872
2024-05-19 00:00:00.000,Avalanche,0.25% fee,2427717.58,3185,1104,83
2024-05-19 00:00:00.000,BSC,0.25% fee,19380590.94,65567,22300,590
2024-05-19 00:00:00.000,Base,0.25% fee,93315507.77,332671,57689,3904
2024-05-19 00:00:00.000,Ethereum,0.25% fee,715732628.87,175804,54687,6316
2024-05-19 00:00:00.000,Optimism,0.25% fee,32817854.01,45104,7519,353
2024-05-19 00:00:00.000,Polygon,0.25% fee,42820350.81,108100,21138,1649
2024-05-20 00:00:00.000,Arbitrum,0.25% fee,731566562.6,249938,27596,1139
2024-05-20 00:00:00.000,Avalanche,0.25% fee,6434409.59,6717,1495,89
2024-05-20 00:00:00.000,BSC,0.25% fee,53297523.66,91425,23584,640
2024-05-20 00:00:00.000,Base,0.25% fee,247736175.93,447026,80219,4436
2024-05-20 00:00:00.000,Ethereum,0.25% fee,2393816587.58,210827,62023,6191
2024-05-20 00:00:00.000,Optimism,0.25% fee,106861023.44,77821,7800,361
2024-05-20 00:00:00.000,Polygon,0.25% fee,131556643.44,170455,27090,1941
2024-05-21 00:00:00.000,Arbitrum,0.25% fee,799537348.64,308044,30318,1083
2024-05-21 00:00:00.000,Avalanche,0.25% fee,5445814.36,6752,1715,90
2024-05-21 00:00:00.000,BSC,0.25% fee,57622145.42,104612,23832,650
2024-05-21 00:00:00.000,Base,0.25% fee,257884874.58,479957,92170,4942
2024-05-21 00:00:00.000,Ethereum,0.25% fee,2754461246.99,208526,72164,6723
2024-05-21 00:00:00.000,Optimism,0.25% fee,111873441.4,76536,9247,353
2024-05-21 00:00:00.000,Polygon,0.25% fee,150257807.52,173383,28108,1919
2024-05-22 00:00:00.000,Arbitrum,0.25% fee,629943841.83,231300,25415,989
2024-05-22 00:00:00.000,Avalanche,0.25% fee,4218598.3,5324,1396,81
2024-05-22 00:00:00.000,BSC,0.25% fee,55066340.03,76683,21683,619
2024-05-22 00:00:00.000,Base,0.25% fee,207952881.83,466602,104802,4758
2024-05-22 00:00:00.000,Ethereum,0.25% fee,1768393646.11,229448,71271,6489
2024-05-22 00:00:00.000,Optimism,0.25% fee,90243283.43,63712,8763,329
2024-05-22 00:00:00.000,Polygon,0.25% fee,110013593.06,150428,25699,1818
2024-05-23 00:00:00.000,Arbitrum,0.25% fee,1393946925.18,354382,26458,997
2024-05-23 00:00:00.000,Avalanche,0.25% fee,7563685.85,7150,1435,85
2024-05-23 00:00:00.000,BSC,0.25% fee,63810452.91,98310,21763,601
2024-05-23 00:00:00.000,Base,0.25% fee,370569866.83,509639,99126,4526
2024-05-23 00:00:00.000,Ethereum,0.25% fee,3530545483.88,221608,69558,6321
2024-05-23 00:00:00.000,Optimism,0.25% fee,175973977.84,93954,10165,332
2024-05-23 00:00:00.000,Polygon,0.25% fee,214227621.95,189044,33152,1815
2024-05-24 00:00:00.000,Arbitrum,0.25% fee,580142042.73,277148,31746,1028
2024-05-24 00:00:00.000,Avalanche,0.25% fee,3705442.18,4524,1250,78
2024-05-24 00:00:00.000,BSC,0.25% fee,32454123.61,78111,19165,565
2024-05-24 00:00:00.000,Base,0.25% fee,188249949.94,467354,95476,4832
2024-05-24 00:00:00.000,Ethereum,0.25% fee,1749682235.11,221510,69364,6552
2024-05-24 00:00:00.000,Optimism,0.25% fee,75717323.03,59734,9128,326
2024-05-24 00:00:00.000,Polygon,0.25% fee,106306315.17,162290,28171,1911
2024-05-25 00:00:00.000,Arbitrum,0.25% fee,226465271.06,141271,25729,895
2024-05-25 00:00:00.000,Avalanche,0.25% fee,1924048.11,2550,1056,67
2024-05-25 00:00:00.000,BSC,0.25% fee,21156151.53,50947,16370,556
2024-05-25 00:00:00.000,Base,0.25% fee,105218986.26,392175,85085,4560
2024-05-25 00:00:00.000,Ethereum,0.25% fee,798380604.07,191446,65472,6758
2024-05-25 00:00:00.000,Optimism,0.25% fee,35927819.15,39971,7623,284
2024-05-25 00:00:00.000,Polygon,0.25% fee,41993886.58,99895,19838,1585
2024-05-26 00:00:00.000,Arbitrum,0.25% fee,319411872.75,169975,26846,929
2024-05-26 00:00:00.000,Avalanche,0.25% fee,2157499.22,2590,1076,75
2024-05-26 00:00:00.000,BSC,0.25% fee,24286526.32,54768,14648,538
2024-05-26 00:00:00.000,Base,0.25% fee,141694891.04,431417,81638,4597
2024-05-26 00:00:00.000,Ethereum,0.25% fee,1518178155.24,225897,69706,6951
2024-05-26 00:00:00.000,Optimism,0.25% fee,40972787.21,42790,7746,372
2024-05-26 00:00:00.000,Polygon,0.25% fee,57354435.44,107884,20868,1662
2024-05-27 00:00:00.000,Arbitrum,0.25% fee,445208038.36,197131,29915,983
2024-05-27 00:00:00.000,Avalanche,0.25% fee,3683430.39,3928,1376,75
2024-05-27 00:00:00.000,BSC,0.25% fee,31884761.12,62817,15880,581
2024-05-27 00:00:00.000,Base,0.25% fee,158058701.95,451887,99166,4832
2024-05-27 00:00:00.000,Ethereum,0.25% fee,1444347926.56,242117,74159,5755
2024-05-27 00:00:00.000,Optimism,0.25% fee,60515472.35,52027,8445,309
2024-05-27 00:00:00.000,Polygon,0.25% fee,92284249.91,129555,23972,1786
2024-05-28 00:00:00.000,Arbitrum,0.25% fee,464525411.32,200219,28313,940
2024-05-28 00:00:00.000,Avalanche,0.25% fee,4278874.44,4759,1526,82
2024-05-28 00:00:00.000,BSC,0.25% fee,34157748.84,72930,15324,595
2024-05-28 00:00:00.000,Base,0.25% fee,166723976.94,467533,110971,4938
2024-05-28 00:00:00.000,Ethereum,0.25% fee,1267698186.66,240532,73808,5572
2024-05-28 00:00:00.000,Optimism,0.25% fee,62103138.66,53656,8608,310
2024-05-28 00:00:00.000,Polygon,0.25% fee,101921643.25,151835,25996,1782
2024-05-29 00:00:00.000,Arbitrum,0.25% fee,377701606.46,187421,34364,933
2024-05-29 00:00:00.000,Avalanche,0.25% fee,3848182.23,4290,1252,68
2024-05-29 00:00:00.000,BSC,0.25% fee,29932657.54,65661,15496,576
2024-05-29 00:00:00.000,Base,0.25% fee,165169544.49,535551,110861,5111
2024-05-29 00:00:00.000,Ethereum,0.25% fee,1953746359.79,236848,76814,5851
2024-05-29 00:00:00.000,Optimism,0.25% fee,58788118.72,54841,9406,352
2024-05-29 00:00:00.000,Polygon,0.25% fee,91410996.04,138956,25523,1773
2024-05-30 00:00:00.000,Arbitrum,0.25% fee,372675151.46,197008,37870,976
2024-05-30 00:00:00.000,Avalanche,0.25% fee,3455474.76,5038,1387,80
2024-05-30 00:00:00.000,BSC,0.25% fee,27242981.88,69977,17959,587
2024-05-30 00:00:00.000,Base,0.25% fee,172607290.78,604577,146675,5570
2024-05-30 00:00:00.000,Ethereum,0.25% fee,1366365867.89,219828,71110,5842
2024-05-30 00:00:00.000,Optimism,0.25% fee,61460359.59,63526,9720,379
2024-05-30 00:00:00.000,Polygon,0.25% fee,83387408.12,138400,26734,1777
2024-05-31 00:00:00.000,Arbitrum,0.25% fee,353937235.95,177887,39941,975
2024-05-31 00:00:00.000,Avalanche,0.25% fee,2970366.98,3643,1222,70
2024-05-31 00:00:00.000,BSC,0.25% fee,22578893.68,64400,19597,563
2024-05-31 00:00:00.000,Base,0.25% fee,159005399.52,576780,129190,5393
2024-05-31 00:00:00.000,Ethereum,0.25% fee,1495650235.57,226952,71733,5999
2024-05-31 00:00:00.000,Optimism,0.25% fee,49358604.81,52540,9295,348
2024-05-31 00:00:00.000,Polygon,0.25% fee,73920420.99,123620,24247,1779
2024-06-01 00:00:00.000,Arbitrum,0.25% fee,143719930.93,88367,23988,887
2024-06-01 00:00:00.000,Avalanche,0.25% fee,1395462.1,2276,1044,70
2024-06-01 00:00:00.000,BSC,0.25% fee,18254726.02,47946,15791,551
2024-06-01 00:00:00.000,Base,0.25% fee,93319418.55,498223,84777,5780
2024-06-01 00:00:00.000,Ethereum,0.25% fee,763163680.54,239523,71607,6341
2024-06-01 00:00:00.000,Optimism,0.25% fee,21322900.12,32896,8175,312
2024-06-01 00:00:00.000,Polygon,0.25% fee,35781701.69,79827,20132,1567
2024-06-02 00:00:00.000,Arbitrum,0.25% fee,212680742.49,104171,23489,920
2024-06-02 00:00:00.000,Avalanche,0.25% fee,1482906.05,2825,1095,73
2024-06-02 00:00:00.000,BSC,0.25% fee,23141768.18,49661,14587,513
2024-06-02 00:00:00.000,Base,0.25% fee,137782159.65,557738,86160,5731
2024-06-02 00:00:00.000,Ethereum,0.25% fee,783900814.66,253222,70447,6093
2024-06-02 00:00:00.000,Optimism,0.25% fee,31374019.67,38028,7639,338
2024-06-02 00:00:00.000,Polygon,0.25% fee,38581264.83,87553,19165,1621
2024-06-03 00:00:00.000,Arbitrum,0.25% fee,269717564.56,139576,25305,955
2024-06-03 00:00:00.000,Avalanche,0.25% fee,3137920.46,3519,1154,74
2024-06-03 00:00:00.000,BSC,0.25% fee,38376657.29,65262,15947,581
2024-06-03 00:00:00.000,Base,0.25% fee,186277752.28,664834,114936,6268
2024-06-03 00:00:00.000,Ethereum,0.25% fee,1042705174.02,256867,74705,6003
