DATE,DEX,NUMBER_OF_SWAPS,PCT_SHARE
2024-02-23 00:00:00.000,fraxswap,925.0,0.07965341721771044
2024-02-23 00:00:00.000,gmx,1467.0,0.1263260141171689
2024-02-23 00:00:00.000,hashflow,1259.0,0.10841475921848373
2024-02-23 00:00:00.000,kyberswap,2183.0,0.18798206463379663
2024-02-23 00:00:00.000,level-finance,7.0,0.0006027826167826736
2024-02-23 00:00:00.000,maverick,5613.0,0.4833455468573067
2024-02-23 00:00:00.000,pancakeswap,530814.0,45.70935027783973
2024-02-23 00:00:00.000,pangolin,7819.0,0.6733081829462464
2024-02-23 00:00:00.000,quickswap,95515.0,8.224968805999582
2024-02-23 00:00:00.000,ramses-v2,8698.0,0.7490004572536707
2024-02-23 00:00:00.000,sparta,638.0,0.05493932992962083
2024-02-23 00:00:00.000,sushiswap,23307.0,2.0070077784791107
2024-02-23 00:00:00.000,swapbased,745.0,0.06415329278615599
2024-02-23 00:00:00.000,synthetix,38.0,0.003272248491105942
2024-02-23 00:00:00.000,trader joe,33103.0,2.8505589947652634
2024-02-23 00:00:00.000,uniswap,337372.0,29.051710998457736
2024-02-23 00:00:00.000,velodrome,7292.0,0.6279272630827509
2024-02-23 00:00:00.000,woofi,27890.0,2.401658168866967
2024-02-23 00:00:00.000,zyberswap,1663.0,0.14320392738708373
2024-02-24 00:00:00.000,aerodrome,8133.0,0.8021050202326133
2024-02-24 00:00:00.000,alienbase,1568.0,0.15464166626395398
2024-02-24 00:00:00.000,balancer,15024.0,1.481719638998498
2024-02-24 00:00:00.000,baseswap,5100.0,0.5029799094044423
2024-02-24 00:00:00.000,beethoven-x,1122.0,0.11065558006897729
2024-02-24 00:00:00.000,biswap,7264.0,0.7164011886105623
2024-02-24 00:00:00.000,camelot,26037.0,2.567860372777149
2024-02-24 00:00:00.000,curve,4727.0,0.4661933395597644
2024-02-24 00:00:00.000,dackieswap,942.0,0.0929033479723499
2024-02-24 00:00:00.000,dodo,5589.0,0.5512068066002799
2024-02-24 00:00:00.000,fraxswap,800.0,0.07889880931834388
2024-02-24 00:00:00.000,gmx,696.0,0.06864196410695916
2024-02-24 00:00:00.000,hashflow,1286.0,0.12682983597923778
2024-02-24 00:00:00.000,kyberswap,1735.0,0.17111179270915827
2024-02-24 00:00:00.000,level-finance,6.0,0.000591741069887579
2024-02-24 00:00:00.000,maverick,9354.0,0.9225243279547357
2024-02-24 00:00:00.000,pancakeswap,462908.0,45.653612529919904
2024-02-24 00:00:00.000,pangolin,5265.0,0.5192527888263506
2024-02-24 00:00:00.000,quickswap,77647.0,7.657819808926808
2024-02-24 00:00:00.000,ramses-v2,6043.0,0.5959818808884401
2024-02-24 00:00:00.000,sparta,536.0,0.05286220224329039
2024-02-24 00:00:00.000,sushiswap,24544.0,2.42061546988679
2024-02-24 00:00:00.000,swapbased,1453.0,0.14329996242444207
2024-02-24 00:00:00.000,synthetix,34.0,0.0033531993960296143
2024-02-24 00:00:00.000,trader joe,27455.0,2.7077085122939137
2024-02-24 00:00:00.000,uniswap,279952.0,27.60984933286126
2024-02-24 00:00:00.000,velodrome,6822.0,0.6728095964621774
2024-02-24 00:00:00.000,woofi,30639.0,3.0217257733809224
2024-02-24 00:00:00.000,zyberswap,1276.0,0.1258436008627585
2024-02-25 00:00:00.000,aerodrome,9973.0,0.9192416740097851
2024-02-25 00:00:00.000,alienbase,1621.0,0.14941248907749538
2024-02-25 00:00:00.000,balancer,11346.0,1.0457952505078734
2024-02-25 00:00:00.000,baseswap,6154.0,0.5672328548938351
2024-02-25 00:00:00.000,beethoven-x,1229.0,0.11328065951649713
2024-02-25 00:00:00.000,biswap,7373.0,0.6795917840643884
2024-02-25 00:00:00.000,camelot,23448.0,2.1612733151691006
2024-02-25 00:00:00.000,curve,5652.0,0.5209619915274547
2024-02-25 00:00:00.000,dackieswap,1368.0,0.1260927113251164
2024-02-25 00:00:00.000,dodo,6129.0,0.5649285290289755
2024-02-25 00:00:00.000,fraxswap,555.0,0.05115603419988276
2024-02-25 00:00:00.000,gmx,823.0,0.07585840747117749
2024-02-25 00:00:00.000,hashflow,1381.0,0.12729096077484342
2024-02-25 00:00:00.000,kyberswap,1675.0,0.1543898329455921
2024-02-25 00:00:00.000,maverick,10836.0,0.9987870028647379
2024-02-25 00:00:00.000,pancakeswap,477618.0,44.02350043690018
2024-02-25 00:00:00.000,pangolin,8912.0,0.8214460843051444
2024-02-25 00:00:00.000,quickswap,82096.0,7.5670374480604945
2024-02-25 00:00:00.000,ramses-v2,6866.0,0.6328600555250361
2024-02-25 00:00:00.000,sparta,593.0,0.05465860951446932
2024-02-25 00:00:00.000,sushiswap,24803.0,2.28616777704449
2024-02-25 00:00:00.000,swapbased,1250.0,0.11521629324297918
2024-02-25 00:00:00.000,synthetix,41.0,0.003779094418369717
2024-02-25 00:00:00.000,trader joe,33866.0,3.1215319895733864
2024-02-25 00:00:00.000,uniswap,316764.0,29.197099130255243
2024-02-25 00:00:00.000,velodrome,6848.0,0.6312009409023371
2024-02-25 00:00:00.000,woofi,34232.0,3.155267320234931
2024-02-25 00:00:00.000,zyberswap,1464.0,0.13494132264617723
2024-02-26 00:00:00.000,aerodrome,6957.0,0.5572666140666366
2024-02-26 00:00:00.000,alienbase,1457.0,0.11670798572590044
2024-02-26 00:00:00.000,balancer,13096.0,1.0490101448636873
2024-02-26 00:00:00.000,baseswap,5569.0,0.4460856365871926
2024-02-26 00:00:00.000,beethoven-x,1180.0,0.09451985117128518
2024-02-26 00:00:00.000,biswap,10076.0,0.8071034071202285
2024-02-26 00:00:00.000,camelot,27564.0,2.207919642106191
2024-02-26 00:00:00.000,curve,6267.0,0.5019965316020715
2024-02-26 00:00:00.000,dackieswap,1317.0,0.10549376609540898
2024-02-26 00:00:00.000,dodo,7467.0,0.5981184141491411
2024-02-26 00:00:00.000,fraxswap,1908.0,0.1528337932498408
2024-02-26 00:00:00.000,gmx,1137.0,0.09107548371334853
2024-02-26 00:00:00.000,hashflow,1472.0,0.1179095092577388
2024-02-26 00:00:00.000,kyberswap,2607.0,0.20882478983350888
2024-02-26 00:00:00.000,level-finance,12.0,0.0009612188254706968
2024-02-26 00:00:00.000,maverick,6857.0,0.549256457187714
2024-02-26 00:00:00.000,pancakeswap,557190.0,44.63179311366813
2024-02-26 00:00:00.000,pangolin,9131.0,0.7314074246144111
2024-02-26 00:00:00.000,quickswap,98852.0,7.918200277952443
2024-02-26 00:00:00.000,ramses-v2,8102.0,0.6489829103302989
2024-02-26 00:00:00.000,sparta,656.0,0.05254662912573143
2024-02-26 00:00:00.000,sushiswap,23341.0,1.8696507171092946
2024-02-26 00:00:00.000,swapbased,981.0,0.07857963898222946
2024-02-26 00:00:00.000,synthetix,30.0,0.002403047063676742
2024-02-26 00:00:00.000,trader joe,38765.0,3.105137314114297
2024-02-26 00:00:00.000,uniswap,374212.0,29.974968259753364
2024-02-26 00:00:00.000,velodrome,7033.0,0.5633543332946176
2024-02-26 00:00:00.000,woofi,33622.0,2.693174945831314
2024-02-26 00:00:00.000,zyberswap,1557.0,0.12471814260482292
2024-02-27 00:00:00.000,aerodrome,14706.0,1.147211424372275
2024-02-27 00:00:00.000,alienbase,732.0,0.05710313903444209
2024-02-27 00:00:00.000,balancer,12494.0,0.9746538512244801
2024-02-27 00:00:00.000,baseswap,4592.0,0.358220784762511
2024-02-27 00:00:00.000,beethoven-x,1353.0,0.1055471955103827
2024-02-27 00:00:00.000,biswap,11220.0,0.8752694261836615
2024-02-27 00:00:00.000,camelot,19951.0,1.556372577699664
2024-02-27 00:00:00.000,curve,6832.0,0.5329626309881261
2024-02-27 00:00:00.000,dackieswap,1679.0,0.13097837491643205
2024-02-27 00:00:00.000,dodo,5977.0,0.4662642923618311
2024-02-27 00:00:00.000,fraxswap,729.0,0.05686910977610421
2024-02-27 00:00:00.000,gmx,1351.0,0.10539117600482412
2024-02-27 00:00:00.000,hashflow,1589.0,0.12395749716629574
2024-02-27 00:00:00.000,kyberswap,2394.0,0.18675534815362618
2024-02-27 00:00:00.000,level-finance,11.0,0.0008581072805722171
2024-02-27 00:00:00.000,maverick,6624.0,0.5167366024100334
2024-02-27 00:00:00.000,pancakeswap,591362.0,46.13200342306795
2024-02-27 00:00:00.000,pangolin,14914.0,1.1634374529503677
2024-02-27 00:00:00.000,quickswap,87565.0,6.830924002118745
2024-02-27 00:00:00.000,ramses-v2,7325.0,0.5714214391083173
2024-02-27 00:00:00.000,sparta,474.0,0.03697662281738463
2024-02-27 00:00:00.000,sushiswap,22819.0,1.780104548670675
2024-02-27 00:00:00.000,swapbased,901.0,0.07028678725414252
2024-02-27 00:00:00.000,synthetix,38.0,0.0029643706056131135
2024-02-27 00:00:00.000,trader joe,54566.0,4.256680170154873
2024-02-27 00:00:00.000,uniswap,371252.0,28.961276738817887
2024-02-27 00:00:00.000,velodrome,11212.0,0.874645348161427
2024-02-27 00:00:00.000,woofi,25809.0,2.0133537094807594
2024-02-27 00:00:00.000,zyberswap,1420.0,0.11077384894659531
2024-02-28 00:00:00.000,aerodrome,12854.0,0.8171916681288891
2024-02-28 00:00:00.000,alienbase,690.0,0.043866675821451186
2024-02-28 00:00:00.000,balancer,14123.0,0.8978682067048626
2024-02-28 00:00:00.000,baseswap,4134.0,0.262818605573738
2024-02-28 00:00:00.000,beethoven-x,1111.0,0.0706317055617859
2024-02-28 00:00:00.000,biswap,18987.0,1.207096483799846
2024-02-28 00:00:00.000,camelot,31584.0,2.0079494045575568
2024-02-28 00:00:00.000,curve,8691.0,0.5525293906728004
2024-02-28 00:00:00.000,dackieswap,1546.0,0.09828678379704861
2024-02-28 00:00:00.000,dodo,8218.0,0.5224584665227331
2024-02-28 00:00:00.000,fraxswap,1315.0,0.08360098363073667
2024-02-28 00:00:00.000,gmx,3055.0,0.1942212965717875
2024-02-28 00:00:00.000,hashflow,1576.0,0.1001940305718943
2024-02-28 00:00:00.000,kyberswap,2693.0,0.17120718548864933
2024-02-28 00:00:00.000,level-finance,29.0,0.001843671882350847
2024-02-28 00:00:00.000,maverick,5153.0,0.32760142102599704
2024-02-28 00:00:00.000,pancakeswap,703272.0,44.710441794642925
2024-02-28 00:00:00.000,pangolin,15658.0,0.9954556666844676
2024-02-28 00:00:00.000,quickswap,108988.0,6.928900383229451
2024-02-28 00:00:00.000,ramses-v2,11540.0,0.7336542593906474
2024-02-28 00:00:00.000,sparta,877.0,0.05575518071798941
2024-02-28 00:00:00.000,sushiswap,27468.0,1.7462751470487263
2024-02-28 00:00:00.000,swapbased,1005.0,0.06389276695733107
2024-02-28 00:00:00.000,synthetix,92.0,0.005848890109526825
2024-02-28 00:00:00.000,trader joe,61716.0,3.923588065212582
2024-02-28 00:00:00.000,uniswap,488734.0,31.071211508581335
2024-02-28 00:00:00.000,velodrome,10303.0,0.6550121173745096
2024-02-28 00:00:00.000,woofi,25617.0,1.6285980210407465
2024-02-28 00:00:00.000,zyberswap,1919.0,0.12200021869763018
2024-02-29 00:00:00.000,aerodrome,14289.0,0.9257729514139272
2024-02-29 00:00:00.000,alienbase,951.0,0.06161453403279759
2024-02-29 00:00:00.000,balancer,13061.0,0.8462118075734694
2024-02-29 00:00:00.000,baseswap,3148.0,0.20395641759752559
2024-02-29 00:00:00.000,beethoven-x,1023.0,0.06627935679868763
2024-02-29 00:00:00.000,biswap,18389.0,1.191408692249332
2024-02-29 00:00:00.000,camelot,30984.0,2.00742873025468
2024-02-29 00:00:00.000,curve,8964.0,0.5807704343533098
2024-02-29 00:00:00.000,dackieswap,1705.0,0.11046559466447937
2024-02-29 00:00:00.000,dodo,7384.0,0.47840349032405616
2024-02-29 00:00:00.000,fraxswap,1557.0,0.10087679231237208
2024-02-29 00:00:00.000,gmx,2494.0,0.1615842774740244
2024-02-29 00:00:00.000,hashflow,1738.0,0.11260363843217898
2024-02-29 00:00:00.000,kyberswap,3312.0,0.21458184723094176
2024-02-29 00:00:00.000,level-finance,34.0,0.002202832972781407
2024-02-29 00:00:00.000,maverick,4636.0,0.30036275475925306
2024-02-29 00:00:00.000,pancakeswap,685619.0,44.42070999898281
2024-02-29 00:00:00.000,pangolin,11167.0,0.7235010531485286
2024-02-29 00:00:00.000,quickswap,116831.0,7.569387618912487
2024-02-29 00:00:00.000,ramses-v2,11250.0,0.7288785571703185
2024-02-29 00:00:00.000,sparta,1132.0,0.0733413801526045
2024-02-29 00:00:00.000,sushiswap,29906.0,1.937585967176493
2024-02-29 00:00:00.000,swapbased,845.0,0.054746878294126146
2024-02-29 00:00:00.000,synthetix,79.0,0.00511834720146268
2024-02-29 00:00:00.000,trader joe,69917.0,4.529866851704637
2024-02-29 00:00:00.000,uniswap,465607.0,30.16630741052449
2024-02-29 00:00:00.000,velodrome,10646.0,0.6897458773009076
2024-02-29 00:00:00.000,woofi,24123.0,1.5629099941884081
2024-02-29 00:00:00.000,zyberswap,2676.0,0.1733759127989131
2024-03-01 00:00:00.000,aerodrome,17332.0,1.3550766902103293
2024-03-01 00:00:00.000,alienbase,577.0,0.04511188842899608
2024-03-01 00:00:00.000,balancer,11167.0,0.8730753173077976
2024-03-01 00:00:00.000,baseswap,3910.0,0.3056975455067152
2024-03-01 00:00:00.000,beethoven-x,1009.0,0.07888716711413699
2024-03-01 00:00:00.000,biswap,12817.0,1.0020781178413218
2024-03-01 00:00:00.000,camelot,27863.0,2.178427291676114
2024-03-01 00:00:00.000,curve,6283.0,0.49122702772856564
2024-03-01 00:00:00.000,dackieswap,1406.0,0.10992602275765768
2024-03-01 00:00:00.000,dodo,6042.0,0.47238480049912357
2024-03-01 00:00:00.000,fraxswap,664.0,0.051913854275309174
2024-03-01 00:00:00.000,gmx,1038.0,0.08115448906290802
2024-03-01 00:00:00.000,hashflow,1380.0,0.10789325135531125
2024-03-01 00:00:00.000,kyberswap,2135.0,0.16692180553883296
2024-03-01 00:00:00.000,level-finance,17.0,0.0013291197630726748
2024-03-01 00:00:00.000,maverick,4655.0,0.3639442645354883
2024-03-01 00:00:00.000,pancakeswap,634603.0,49.61549347089462
2024-03-01 00:00:00.000,pangolin,7647.0,0.597869342836279
2024-03-01 00:00:00.000,quickswap,95049.0,7.431264962370274
2024-03-01 00:00:00.000,ramses-v2,6344.0,0.4959962221725322
2024-03-01 00:00:00.000,sparta,1084.0,0.08475093077475174
2024-03-01 00:00:00.000,sushiswap,22150.0,1.7317648677682203
2024-03-01 00:00:00.000,swapbased,521.0,0.04073361156240374
2024-03-01 00:00:00.000,synthetix,17.0,0.0013291197630726748
2024-03-01 00:00:00.000,trader joe,49297.0,3.854212762364332
2024-03-01 00:00:00.000,uniswap,336357.0,26.297572714578564
2024-03-01 00:00:00.000,velodrome,8999.0,0.7035734557582941
2024-03-01 00:00:00.000,woofi,17108.0,1.33756358274396
2024-03-01 00:00:00.000,zyberswap,1571.0,0.1228263028110101
2024-03-02 00:00:00.000,aerodrome,12679.0,0.9097758388105966
2024-03-02 00:00:00.000,alienbase,1266.0,0.0908412502511409
2024-03-02 00:00:00.000,balancer,11863.0,0.8512241324875864
2024-03-02 00:00:00.000,baseswap,4658.0,0.3342326569271835
2024-03-02 00:00:00.000,beethoven-x,887.0,0.06364627880944863
2024-03-02 00:00:00.000,biswap,19325.0,1.3866565253580552
2024-03-02 00:00:00.000,camelot,27022.0,1.9389512356132141
2024-03-02 00:00:00.000,curve,6478.0,0.46482592348095636
2024-03-02 00:00:00.000,dackieswap,1086.0,0.07792543267988863
2024-03-02 00:00:00.000,dodo,5822.0,0.41775494388794815
2024-03-02 00:00:00.000,fraxswap,726.0,0.052093797537384114
2024-03-02 00:00:00.000,gmx,1321.0,0.09478775006457908
2024-03-02 00:00:00.000,hashflow,1564.0,0.11222410378576964
2024-03-02 00:00:00.000,kyberswap,2423.0,0.17386125541746794
2024-03-02 00:00:00.000,level-finance,1.0,7.175454206251256e-05
2024-03-02 00:00:00.000,maverick,5431.0,0.3896989179415057
2024-03-02 00:00:00.000,pancakeswap,677784.0,48.63408053729801
2024-03-02 00:00:00.000,pangolin,9454.0,0.6783674406589937
2024-03-02 00:00:00.000,quickswap,117736.0,8.448092764271978
2024-03-02 00:00:00.000,ramses-v2,6562.0,0.47085330501420736
2024-03-02 00:00:00.000,sparta,539.0,0.03867569817169427
2024-03-02 00:00:00.000,sushiswap,28676.0,2.0576332481846102
2024-03-02 00:00:00.000,swapbased,745.0,0.05345713383657186
2024-03-02 00:00:00.000,synthetix,30.0,0.0021526362618753767
2024-03-02 00:00:00.000,trader joe,63990.0,4.591573146580179
2024-03-02 00:00:00.000,uniswap,359096.0,25.766769036480007
2024-03-02 00:00:00.000,velodrome,8973.0,0.6438535059269251
2024-03-02 00:00:00.000,woofi,16032.0,1.1503688183462013
2024-03-02 00:00:00.000,zyberswap,1471.0,0.10555093137395598
2024-03-03 00:00:00.000,aerodrome,11024.0,0.7774593216131435
2024-03-03 00:00:00.000,alienbase,895.0,0.06311920290672744
2024-03-03 00:00:00.000,balancer,12762.0,0.9000304664755929
2024-03-03 00:00:00.000,baseswap,3973.0,0.28019284150662366
2024-03-03 00:00:00.000,beethoven-x,985.0,0.06946638532192909
2024-03-03 00:00:00.000,biswap,16401.0,1.1566682087969127
2024-03-03 00:00:00.000,camelot,30988.0,2.1854054298029837
2024-03-03 00:00:00.000,curve,5317.0,0.3749774322403015
2024-03-03 00:00:00.000,dackieswap,1083.0,0.07637776172959311
2024-03-03 00:00:00.000,dodo,6121.0,0.4316789284827695
2024-03-03 00:00:00.000,fraxswap,1026.0,0.07235787953329872
2024-03-03 00:00:00.000,gmx,1332.0,0.09393829974498433
2024-03-03 00:00:00.000,hashflow,1568.0,0.11058202252262417
2024-03-03 00:00:00.000,kyberswap,2374.0,0.16742456726320779
2024-03-03 00:00:00.000,level-finance,6.0,0.0004231454943467762
2024-03-03 00:00:00.000,maverick,5827.0,0.41094479925977745
2024-03-03 00:00:00.000,pancakeswap,658467.0,46.43789070433978
2024-03-03 00:00:00.000,pangolin,10554.0,0.7443129245559793
2024-03-03 00:00:00.000,quickswap,122473.0,8.637316354855454
2024-03-03 00:00:00.000,ramses-v2,11751.0,0.8287304506781612
2024-03-03 00:00:00.000,sparta,945.0,0.06664541535961725
2024-03-03 00:00:00.000,sushiswap,30985.0,2.1851938570558103
2024-03-03 00:00:00.000,swapbased,831.0,0.0586056509670285
2024-03-03 00:00:00.000,synthetix,32.0,0.0022567759698494732
2024-03-03 00:00:00.000,trader joe,55993.0,3.9488642774931733
2024-03-03 00:00:00.000,uniswap,391976.0,27.643813048678656
2024-03-03 00:00:00.000,velodrome,9077.0,0.6401486086976146
2024-03-03 00:00:00.000,woofi,21212.0,1.4959603710139693
2024-03-03 00:00:00.000,zyberswap,1974.0,0.13921486764008936
2024-03-04 00:00:00.000,aerodrome,10758.0,0.663843777652444
2024-03-04 00:00:00.000,alienbase,1473.0,0.09089439342647797
2024-03-04 00:00:00.000,balancer,13850.0,0.8546417847635573
2024-03-04 00:00:00.000,baseswap,3475.0,0.21443178354175899
2024-03-04 00:00:00.000,beethoven-x,1108.0,0.06837134278108459
2024-03-04 00:00:00.000,biswap,21874.0,1.3497786570337944
2024-03-04 00:00:00.000,camelot,23695.0,1.462147082308483
2024-03-04 00:00:00.000,curve,6258.0,0.3861623313393749
2024-03-04 00:00:00.000,dackieswap,1259.0,0.0776890979795898
2024-03-04 00:00:00.000,dodo,6612.0,0.40800660511600295
2024-03-04 00:00:00.000,fraxswap,1100.0,0.06787768687652802
2024-03-04 00:00:00.000,gmx,1633.0,0.10076751151760932
2024-03-04 00:00:00.000,hashflow,1553.0,0.09583095247204365
2024-03-04 00:00:00.000,kyberswap,2700.0,0.1666088677878415
2024-03-04 00:00:00.000,level-finance,36.0,0.002221451570504553
2024-03-04 00:00:00.000,maverick,4323.0,0.2667593094247551
2024-03-04 00:00:00.000,pancakeswap,770186.0,47.525858313350554
2024-03-04 00:00:00.000,pangolin,9313.0,0.574677179891914
2024-03-04 00:00:00.000,quickswap,140144.0,8.647864136021948
2024-03-04 00:00:00.000,ramses-v2,10299.0,0.635520270128511
2024-03-04 00:00:00.000,sparta,809.0,0.04992095334828288
2024-03-04 00:00:00.000,sushiswap,27365.0,1.6886117285238085
2024-03-04 00:00:00.000,swapbased,533.0,0.032889824641081304
2024-03-04 00:00:00.000,synthetix,91.0,0.005615335914330955
2024-03-04 00:00:00.000,trader joe,77589.0,4.787783497329938
2024-03-04 00:00:00.000,uniswap,450252.0,27.78369479230045
2024-03-04 00:00:00.000,velodrome,7219.0,0.44546274687423254
2024-03-04 00:00:00.000,woofi,23541.0,1.4526442061457692
2024-03-04 00:00:00.000,zyberswap,1514.0,0.09342437993733038
2024-03-05 00:00:00.000,aerodrome,12858.0,0.6260520015600176
2024-03-05 00:00:00.000,alienbase,486.0,0.02366318811309446
2024-03-05 00:00:00.000,balancer,18581.0,0.9047030829823213
2024-03-05 00:00:00.000,baseswap,4452.0,0.21676648864093934
2024-03-05 00:00:00.000,beethoven-x,1727.0,0.08408709027019368
2024-03-05 00:00:00.000,biswap,36165.0,1.760862547551566
2024-03-05 00:00:00.000,camelot,38428.0,1.8710473103086294
2024-03-05 00:00:00.000,curve,11146.0,0.5426952566019564
2024-03-05 00:00:00.000,dackieswap,1946.0,0.09475013182732883
2024-03-05 00:00:00.000,dodo,17061.0,0.8306947580195567
2024-03-05 00:00:00.000,fraxswap,1870.0,0.09104971557919062
2024-03-05 00:00:00.000,gmx,5136.0,0.2500702348741834
2024-03-05 00:00:00.000,hashflow,1714.0,0.08345412433301214
2024-03-05 00:00:00.000,kyberswap,3510.0,0.17090080303901553
2024-03-05 00:00:00.000,level-finance,43.0,0.0020936565614466294
2024-03-05 00:00:00.000,maverick,4604.0,0.2241673211372158
2024-03-05 00:00:00.000,pancakeswap,874265.0,42.56768962077063
2024-03-05 00:00:00.000,pangolin,13655.0,0.6648576824779935
2024-03-05 00:00:00.000,quickswap,151440.0,7.373566271290175
2024-03-05 00:00:00.000,ramses-v2,16880.0,0.8218819245864907
2024-03-05 00:00:00.000,sparta,1254.0,0.06105686809428076
2024-03-05 00:00:00.000,sushiswap,36220.0,1.7635404803627186
2024-03-05 00:00:00.000,swapbased,788.0,0.038367473730696364
2024-03-05 00:00:00.000,synthetix,105.0,0.0051124171849278146
2024-03-05 00:00:00.000,trader joe,89878.0,4.376131730923259
2024-03-05 00:00:00.000,uniswap,668597.0,32.553778977058876
2024-03-05 00:00:00.000,velodrome,15033.0,0.7319520718192366
2024-03-05 00:00:00.000,woofi,23088.0,1.1241475044344134
2024-03-05 00:00:00.000,zyberswap,2893.0,0.14085926586663017
2024-03-06 00:00:00.000,aerodrome,12688.0,0.7306520874087477
2024-03-06 00:00:00.000,alienbase,661.0,0.03806439389794942
2024-03-06 00:00:00.000,balancer,16783.0,0.9664670541441529
2024-03-06 00:00:00.000,baseswap,5677.0,0.32691613337164727
2024-03-06 00:00:00.000,beethoven-x,1481.0,0.08528497331749332
2024-03-06 00:00:00.000,biswap,21644.0,1.2463929523861077
2024-03-06 00:00:00.000,camelot,25672.0,1.4783496522665014
2024-03-06 00:00:00.000,curve,9397.0,0.5411363229334806
2024-03-06 00:00:00.000,dackieswap,1685.0,0.09703253209991644
2024-03-06 00:00:00.000,dodo,14814.0,0.8530800774647848
2024-03-06 00:00:00.000,fraxswap,1202.0,0.06921845910035583
2024-03-06 00:00:00.000,gmx,2660.0,0.1531789527512034
2024-03-06 00:00:00.000,hashflow,1367.0,0.07872016105672747
2024-03-06 00:00:00.000,kyberswap,3608.0,0.20777054944599319
2024-03-06 00:00:00.000,level-finance,37.0,0.0021306846811257616
2024-03-06 00:00:00.000,maverick,4419.0,0.2544728542133714
2024-03-06 00:00:00.000,pancakeswap,762705.0,43.921185397784434
2024-03-06 00:00:00.000,pangolin,8771.0,0.5050874415717312
2024-03-06 00:00:00.000,quickswap,124877.0,7.191175970944371
2024-03-06 00:00:00.000,ramses-v2,11342.0,0.6531412338737402
2024-03-06 00:00:00.000,sparta,1112.0,0.06403571257869857
2024-03-06 00:00:00.000,sushiswap,38562.0,2.2206341263127465
2024-03-06 00:00:00.000,swapbased,780.0,0.04491713652102957
2024-03-06 00:00:00.000,synthetix,64.0,0.003685508637622939
2024-03-06 00:00:00.000,trader joe,77785.0,4.479332646523442
2024-03-06 00:00:00.000,uniswap,573735.0,33.039145284478074
2024-03-06 00:00:00.000,velodrome,10459.0,0.6022927318890363
2024-03-06 00:00:00.000,zyberswap,2544.0,0.14649896834551182
2024-03-07 00:00:00.000,aerodrome,11685.0,0.7321029492753215
2024-03-07 00:00:00.000,alienbase,1434.0,0.08984472650926922
2024-03-07 00:00:00.000,balancer,11621.0,0.7280931427923415
2024-03-07 00:00:00.000,baseswap,6506.0,0.40762189028542933
2024-03-07 00:00:00.000,beethoven-x,1256.0,0.07869245222848127
2024-03-07 00:00:00.000,biswap,19585.0,1.2270634370181575
2024-03-07 00:00:00.000,camelot,23070.0,1.4454099306616743
2024-03-07 00:00:00.000,curve,7856.0,0.4922037457857874
2024-03-07 00:00:00.000,dackieswap,1522.0,0.09535821042336665
2024-03-07 00:00:00.000,dodo,12881.0,0.807036207926009
2024-03-07 00:00:00.000,fraxswap,1200.0,0.07518387155587383
2024-03-07 00:00:00.000,gmx,1370.0,0.0858349200262893
2024-03-07 00:00:00.000,hashflow,1643.0,0.1029392508052506
2024-03-07 00:00:00.000,kyberswap,2787.0,0.17461454168851698
2024-03-07 00:00:00.000,level-finance,17.0,0.001065104847041546
2024-03-07 00:00:00.000,maverick,6097.0,0.38199672073013563
2024-03-07 00:00:00.000,pancakeswap,742896.0,46.54483120281037
2024-03-07 00:00:00.000,pangolin,8766.0,0.5492181817156583
2024-03-07 00:00:00.000,quickswap,109345.0,6.85081702939752
2024-03-07 00:00:00.000,ramses-v2,8663.0,0.5427648994071125
2024-03-07 00:00:00.000,sparta,875.0,0.05482157300949134
2024-03-07 00:00:00.000,sushiswap,36196.0,2.267796179030341
2024-03-07 00:00:00.000,swapbased,655.0,0.0410378632242478
2024-03-07 00:00:00.000,synthetix,59.0,0.0036965403514971303
2024-03-07 00:00:00.000,trader joe,73778.0,4.622429729707717
2024-03-07 00:00:00.000,uniswap,492415.0,30.851388426821348
2024-03-07 00:00:00.000,velodrome,9850.0,0.617134279021131
2024-03-07 00:00:00.000,woofi,2.0,0.00012530645259312308
2024-03-07 00:00:00.000,zyberswap,2057.0,0.12887768649202705
2024-03-08 00:00:00.000,aerodrome,9396.0,0.6072693946824503
2024-03-08 00:00:00.000,alienbase,1183.0,0.07645803468596624
2024-03-08 00:00:00.000,balancer,11374.0,0.7351087798124936
2024-03-08 00:00:00.000,baseswap,5812.0,0.37563321859242244
2024-03-08 00:00:00.000,beethoven-x,1290.0,0.08337351204133259
2024-03-08 00:00:00.000,biswap,18334.0,1.184937961058753
2024-03-08 00:00:00.000,camelot,21701.0,1.40254929054958
2024-03-08 00:00:00.000,curve,7151.0,0.4621736314787359
2024-03-08 00:00:00.000,dackieswap,1308.0,0.08453686337214188
2024-03-08 00:00:00.000,dodo,10405.0,0.67248169983726
2024-03-08 00:00:00.000,fraxswap,816.0,0.05273859366335456
2024-03-08 00:00:00.000,gmx,1489.0,0.0962350073097242
2024-03-08 00:00:00.000,hashflow,1513.0,0.09778614241746993
2024-03-08 00:00:00.000,kyberswap,2357.0,0.15233439370652782
2024-03-08 00:00:00.000,level-finance,32.0,0.002068180143660963
2024-03-08 00:00:00.000,maverick,4659.0,0.30111410279113837
2024-03-08 00:00:00.000,pancakeswap,752958.0,48.66414951908349
2024-03-08 00:00:00.000,pangolin,6298.0,0.4070437045242733
2024-03-08 00:00:00.000,quickswap,103590.0,6.695086908807474
