DATE,DEX,ACTIVE_USERS,PCT_SHARE
2023-10-21 00:00:00.000,level-finance,17.0,0.008390876649177446
2023-10-21 00:00:00.000,maverick,3007.0,1.4841980049456815
2023-10-21 00:00:00.000,pancakeswap,106221.0,52.428665208957504
2023-10-21 00:00:00.000,pangolin,752.0,0.37117289648126117
2023-10-21 00:00:00.000,quickswap,9113.0,4.498003464938475
2023-10-21 00:00:00.000,ramses-v2,714.0,0.3524168192654528
2023-10-21 00:00:00.000,sparta,343.0,0.1692982759216391
2023-10-21 00:00:00.000,sushiswap,7353.0,3.6293009412589274
2023-10-21 00:00:00.000,swapbased,714.0,0.3524168192654528
2023-10-21 00:00:00.000,synthetix,9.0,0.004442228814270413
2023-10-21 00:00:00.000,trader joe,4728.0,2.3336508704300574
2023-10-21 00:00:00.000,uniswap,41071.0,20.271864403433348
2023-10-21 00:00:00.000,velodrome,3379.0,1.6678101292688585
2023-10-21 00:00:00.000,voodoo,2.0,0.0009871619587267586
2023-10-21 00:00:00.000,woofi,5653.0,2.790213276341183
2023-10-21 00:00:00.000,zyberswap,352.0,0.1737405047359095
2023-10-22 00:00:00.000,aerodrome,1883.0,0.9625411495286973
2023-10-22 00:00:00.000,alienbase,544.0,0.2780788026253911
2023-10-22 00:00:00.000,balancer,2831.0,1.4471343570450037
2023-10-22 00:00:00.000,baseswap,2686.0,1.3730140879628683
2023-10-22 00:00:00.000,beethoven-x,356.0,0.1819780399533809
2023-10-22 00:00:00.000,biswap,2201.0,1.1250945672398633
2023-10-22 00:00:00.000,camelot,2448.0,1.2513546118142598
2023-10-22 00:00:00.000,curve,1165.0,0.5955180240047436
2023-10-22 00:00:00.000,dackieswap,669.0,0.3419755863168871
2023-10-22 00:00:00.000,dodo,1354.0,0.6921299609462859
2023-10-22 00:00:00.000,fraxswap,109.0,0.0557179953789846
2023-10-22 00:00:00.000,gmx,547.0,0.27961232543398695
2023-10-22 00:00:00.000,hashflow,956.0,0.4886826016725622
2023-10-22 00:00:00.000,kyberswap,1764.0,0.9017114114543929
2023-10-22 00:00:00.000,level-finance,34.0,0.017379925164086943
2023-10-22 00:00:00.000,maverick,2913.0,1.4890506471466254
2023-10-22 00:00:00.000,pancakeswap,101834.0,52.054920563518515
2023-10-22 00:00:00.000,pangolin,862.0,0.44063222033655713
2023-10-22 00:00:00.000,quickswap,8813.0,4.5049788373852415
2023-10-22 00:00:00.000,ramses-v2,706.0,0.36088903428957003
2023-10-22 00:00:00.000,sparta,381.0,0.19475739669168013
2023-10-22 00:00:00.000,sushiswap,7371.0,3.7678655407201425
